51344359185,cbd,230,189
51344431089,bec,292,33
51344452154,gfc,116,23
51344458834,egd,10,77
51344465431,ebc,113,156
51344486842,ffc,264,106
51344533167,eea,76,262
51344552445,bbc,24,5
51344558313,bga,90,130
51344566393,cff,251,37
51344572674,dgd,117,23
51344607306,adc,25,53
51344613663,ecf,69,270
51344627449,ebd,145,24
51344647643,bca,55,11
51344649998,eab,32,145
51344671364,efb,246,188
51344703489,dgc,69,121
51344713193,cce,256,25
51344736447,dcd,30,30
51344740930,eeb,39,156
51344742408,dfg,158,42
51344745832,ggd,134,149
51344751051,fef,225,71
51344787441,gdf,20,33
51344805662,gcf,71,244
51344834900,afg,228,142
51344835567,ceg,175,167
51344854314,ddd,208,460
51344887617,egc,224,21
51344896755,efa,209,250
51344903793,ded,106,146
51344922347,eed,219,327
51344944203,ggg,150,301
51344966814,dad,185,112
51345002482,dcb,2,65
51345005232,fbf,249,127
51345030963,gcd,2,211
51345055569,efe,136,262
51345064859,gge,33,58
51345066834,cbb,65,258
51345089623,ece,1,72
51345098393,fbg,162,50
51345115527,geb,154,469
51345125568,aaf,201,237
51345130110,gfd,206,25
51345156534,gad,98,183
51345157693,adc,159,62
51345162190,edc,222,206
51345174991,dce,255,233
51345187792,fde,41,55
51345200666,afd,52,163
51345207933,cdf,201,51
51345217498,daf,75,30
51345220226,gge,106,64
51345224280,ddb,164,37
51345234993,fbf,255,143
51345239631,ccf,45,262
51345239962,eca,5,184
51345242268,ddg,252,85
51345258557,ceg,206,148
51345283341,aga,255,230
51345320448,aee,46,290
51345323812,ddc,52,69
51345329392,eae,193,104
51345342032,dgb,70,72
51345375848,dgc,135,110
51345394810,bde,105,147
51345395466,abd,98,68
51345412245,ege,124,67
51345451436,aeb,35,258
51345472407,ced,154,44
51345482565,ede,154,77
51345502215,bdf,192,153
51345502598,dbd,253,28
51345509772,ece,69,69
51345529288,bcb,262,222
51345529671,dfb,229,36
51345533659,bcf,51,131
51345534074,dec,258,270
51345554265,fga,77,61
51345578877,eba,236,178
51345581496,ccd,110,119
51345592002,fea,136,27
51345606264,egg,233,22
51345610784,dge,82,191
51345615588,dba,65,88
51345674392,cad,23,152
51345698120,gee,232,68
51345721940,geb,93,534
51345728447,aag,135,219
51345735157,ddb,130,43
51345745496,gbc,165,12
51345758542,fbg,274,55
51345764423,cag,102,40
51345764605,fgb,158,206
51345776349,eag,243,314
51345817057,gcc,163,68
51345826577,cdc,44,41
51345854218,ceb,175,39
51345866573,gaf,67,6
51345868442,fag,154,176
51345876353,ffd,249,57
51345881217,abb,43,382
51345896919,beg,104,150
51345950590,dcg,156,222
51345951383,fbd,82,114
51345997077,faf,21,264
51346001311,daa,54,70
51346029297,cde,180,37
51346035392,fff,16,383
51346060100,afb,37,33
51346074288,agf,27,50
51346076546,efa,192,235
51346094413,eab,210,127
51346116201,dcg,61,215
51346128450,fad,185,145
51346146993,dae,205,9
51346164192,afd,160,141
51346171723,fag,270,177
51346172739,dgf,287,5
51346176532,eff,218,85
51346184074,egf,92,33
51346229521,cge,268,105
51346232982,fbc,194,147
51346239392,cfe,89,52
51346275458,baa,156,175
51346287014,bab,214,97
51346287836,bbe,233,101
51346315984,fac,215,17
51346320874,aab,54,29
51346367406,dcg,202,247
51346417313,bae,21,53
51346437742,bed,148,14
51346449666,eda,25,11
51346468644,gbe,113,77
51346493180,bbf,125,68
51346520095,aef,94,136
51346520905,bfg,188,41
51346524702,cbf,41,48
51346529642,ega,173,187
51346529933,cda,206,261
51346537867,fde,93,46
51346548417,gaf,66,5
51346559395,gee,178,67
51346560198,gbb,272,168
51346566415,bdb,100,79
51346583051,cbc,61,260
51346590661,cfa,31,11
51346603431,fbc,174,130
51346610843,eac,42,51
51346679084,dbf,65,87
51346699152,cfg,122,285
51346751325,gfe,285,48
51346795536,ffe,244,61
51346808759,cbe,287,251
51346820813,cgf,82,186
51346828097,gad,213,181
51346848620,eed,147,274
51346858677,fcd,276,100
51346887213,ace,162,93
51346891738,cgb,250,151
51346894895,bff,23,243
51346920841,gdg,142,88
51346927758,abc,292,119
51346930073,bbd,285,238
51346934661,baf,248,194
51346951688,eda,81,9
51346964849,fee,236,56
51346970337,def,235,66
51346983344,eff,139,101
51346998796,fca,271,82
51347001634,acg,20,91
51347029427,cdb,276,146
51347039335,gfg,1,66
51347051394,ceb,49,35
51347052777,fba,137,280
51347087723,dfc,264,30
51347090060,cba,235,36
51347100924,beb,224,164
51347127275,gcf,165,236
51347130064,fea,214,22
51347130272,gdf,205,39
51347145068,bee,55,148
51347210487,bff,10,206
51347248799,bba,228,138
51347251275,bfb,212,280
51347259342,gba,199,93
51347283627,ffb,16,225
51347304849,dcf,154,337
51347345822,bad,89,100
51347350350,fdb,223,42
51347370638,adg,176,290
51347383115,gbb,48,154
51347428093,fad,12,130
51347430722,ead,10,100
51347455932,adg,188,290
51347482837,gca,120,186
51347493157,bac,171,169
51347502369,bdd,135,189
51347517869,ddc,218,64
51347538184,ggb,28,232
51347559369,gag,63,124
51347574344,ead,167,97
51347576941,ecd,224,90
51347579416,aca,51,292
51347579563,ead,212,97
51347580788,dfd,114,116
51347582056,aba,102,178
51347584761,ffg,184,236
51347593394,dbg,7,195
51347593785,gda,59,67
51347596741,ede,110,63
51347618703,gga,72,143
51347623444,gdd,41,199
51347642713,ade,225,125
51347667860,efe,265,256
51347674427,fdg,225,219
51347711030,cca,42,145
51347711332,fec,92,204
51347717900,abf,97,62
51347721835,deb,279,84
51347727613,feb,289,342
51347761314,bcc,47,23
51347771588,agd,93,164
51347817670,bcd,204,226
51347839131,afe,98,20
51347863826,ebe,225,14
51347877778,ffd,148,62
51347883357,edg,2,73
51347887953,dfa,112,147
51347891235,eab,84,121
51347908141,gec,180,66
51347929968,dbe,57,189
51347931861,bag,157,134
51347933473,dgd,130,25
51347934382,eec,139,201
51347935503,fcg,178,170
51347938963,acc,137,76
51347957457,bfc,56,74
51347960050,aec,70,239
51347962908,ffg,65,259
51348006799,fbb,3,35
51348020242,dff,296,45
51348059189,gdc,279,62
51348059441,fbc,48,123
51348065305,dfc,275,28
51348097956,fda,95,43
51348113416,cde,84,38
51348118759,dcc,264,128
51348131534,bcb,21,246
51348153024,age,40,175
51348171764,ged,246,116
51348173838,bda,171,98
51348193230,gac,85,44
51348212363,bgg,53,107
51348214428,cfd,73,178
51348237586,efd,245,19
51348253624,dbc,216,294
51348279622,cad,209,161
51348290561,add,141,61
51348312677,ggb,85,222
51348312897,cfg,280,245
51348315207,dgf,40,5
51348319079,bdg,220,94
51348322191,eeg,202,21
51348337851,edf,296,11
51348340489,edd,15,159
51348348098,eda,241,10
51348382399,dbe,293,177
51348409896,eea,166,254
51348426540,eba,214,188
51348448421,afg,132,139
51348448634,gbf,254,90
51348454679,dda,246,30
51348458687,ceg,42,140
51348459815,gba,289,93
51348461629,bga,19,136
51348467451,agd,93,155
51348492296,ecb,39,316
51348507590,bff,270,232
51348519946,fgd,68,8
51348526460,dcg,179,244
51348527318,feg,196,233
51348545426,dbb,145,81
51348550339,ddc,210,73
51348551583,ggc,294,18
51348574916,fge,24,16
51348583644,ccb,126,47
51348597991,ded,185,119
51348611165,gdc,230,52
51348642701,bfe,32,28
51348651464,agg,285,179
51348656456,ecc,241,166
51348658829,fdc,238,248
51348662292,bdg,78,77
51348713641,bab,106,88
51348737219,efa,104,216
51348741290,ddg,155,89
51348748391,dga,160,257
51348749382,ffa,284,40
51348752477,ecb,146,325
51348755401,dfc,143,29
51348762539,dcc,87,110
51348781909,bgc,25,10
51348795476,dab,100,47
51348810192,ggd,45,129
51348813045,ece,102,59
51348815012,bbg,248,131
51348818651,ffe,276,68
51348839540,ecd,288,87
51348854402,cab,111,55
51348906488,gdb,109,223
51348928692,cbd,184,175
51348940065,geb,224,475
51348948103,fcb,299,41
51348985666,fbf,198,115
51348994064,cbg,188,230
51348994147,efg,240,64
51348996228,fag,20,164
51349015341,gcf,91,200
51349016835,gea,151,195
51349023830,daa,186,69
51349031645,bgf,212,38
51349038997,ede,281,61
51349064401,dgg,288,66
51349068788,egb,42,333
51349078541,cge,296,84
51349087140,daf,260,30
51349147317,gdg,45,77
51349222519,fgg,123,252
51349280744,bge,275,72
51349303478,gaa,297,14
51349313906,cag,204,39
51349345762,aaf,281,191
51349345871,cef,247,25
51349358438,ece,10,63
51349362104,adf,65,113
51349367825,cdd,4,47
51349374106,cba,183,36
51349385611,aee,258,339
51349406557,acf,71,293
51349407379,ded,277,102
51349450140,faa,174,109
51349452267,efd,33,19
51349459913,eee,299,14
51349488208,cfg,233,242
51349509977,gca,54,206
51349517316,cae,115,115
51349517944,efc,128,166
51349559697,cdg,71,156
51349564429,gec,154,75
51349600574,gcd,297,206
51349622825,bec,267,33
51349633044,gdb,120,191
51349637408,edg,29,86
51349656503,bgd,6,185
51349657365,cfe,18,53
51349678531,afa,196,60
51349680039,aag,205,192
51349687159,cgg,157,98
51349694619,cfa,191,9
51349703573,cbf,274,56
51349715510,egd,126,68
51349730930,gfd,152,28
51349746657,cgf,6,191
51349755557,cbb,276,206
51349770953,fba,217,319
51349801485,abg,243,183
51349827254,ade,111,148
51349847514,bca,203,9
51349852013,cea,127,95
51349858269,dgc,291,100
51349880094,fab,166,112
51349900657,ebb,28,95
51349907579,ccc,200,433
51349914877,cbf,45,50
51349925686,cfa,253,9
51349930122,dee,79,51
51349954689,gbg,108,74
51349975986,fee,222,63
51349997817,gef,35,18
51350000536,bff,208,220
51350013076,cag,79,46
51350020061,dgb,156,79
51350030365,dec,291,256
51350047969,bbb,256,113
51350067046,fgd,15,7
51350088485,eca,234,207
51350126589,agc,140,163
51350139060,cgc,23,120
51350194315,fdf,263,232
51350204682,dcc,160,118
51350222899,aed,15,134
51350236173,bbe,44,83
51350240038,aac,275,322
51350244910,aec,2,258
51350261316,gag,286,141
51350262302,gab,198,30
51350264394,gdc,228,46
51350268723,bcc,293,19
51350276718,caa,223,221
51350278551,daf,152,24
51350324922,def,253,74
51350325484,ddf,197,147
51350343395,eee,239,14
51350350311,ebf,7,84
51350372402,cbe,218,203
51350406945,acd,14,116
51350409255,deb,81,74
51350417772,bda,133,94
51350420286,agg,22,184
51350450365,cac,78,39
51350462585,ggg,6,304
51350463324,gab,256,30
51350472018,cdg,172,159
51350474496,dad,69,122
51350504157,efb,70,210
51350506936,fgf,208,143
51350514120,bef,268,250
51350519084,ccg,286,148
51350524026,aaf,254,185
51350524483,ggg,74,319
51350531162,cfb,79,158
51350532050,bgd,146,175
51350641830,gge,290,68
51350647450,bab,261,74
51350655915,cbd,26,183
51350657830,bcf,238,151
51350697070,cag,81,50
51350726681,bag,271,142
51350727428,gef,138,19
51350737611,cfc,296,231
51350769045,bbd,241,278
51350781918,aaa,47,121
51350821095,fca,182,87
51350830676,ebc,280,131
51350842837,bac,178,180
51350842934,beg,107,174
51350849639,dea,265,265
51350891597,fga,130,48
51350898324,bcd,273,205
51350911655,dga,214,246
51350931709,gac,100,45
51350943280,dag,146,223
51350949191,ggg,63,328
51350961826,cec,148,11
51350969568,dfb,107,28
51350975439,afb,135,37
51350981338,adb,93,180
51351000835,fcf,186,242
51351002981,fbg,213,57
51351004181,bfa,68,19
51351014938,ccb,250,47
51351021770,ffa,113,46
51351063896,cge,280,74
51351080891,eef,270,308
51351082612,ebg,252,174
51351083513,aae,142,26
51351098077,ega,28,200
51351107577,aef,240,122
51351121923,bcg,205,45
51351127162,acb,35,43
51351196343,bdf,11,154
51351212143,fgc,197,84
51351227414,gdf,70,37
51351230016,eec,213,235
51351248373,cgb,115,170
51351251770,dag,111,187
51351283377,caf,74,146
51351287086,eaa,175,277
51351293246,fbf,156,133
51351337798,dee,17,41
51351370290,ded,84,82
51351372563,gfc,37,22
51351378544,edd,259,159
51351389648,cfc,180,203
51351408264,dea,92,283
51351422125,cea,246,76
51351437784,ffe,215,76
51351477924,eaf,145,294
51351501454,bdc,264,254
51351509026,aee,84,301
51351574800,fcd,38,103
51351584258,cbd,158,190
51351585325,deg,219,372
51351589192,fcg,56,178
51351589539,bba,189,121
51351596802,dgf,39,5
51351625690,gbd,150,59
51351635971,aea,286,135
51351642701,bfd,281,71
51351656103,edc,264,241
51351662134,ccf,94,293
51351672796,gff,147,271
51351693204,eac,24,49
51351719382,efe,78,212
51351741978,abe,278,5
51351748700,cce,172,22
51351756220,gfa,252,206
51351773402,ddb,163,47
51351809477,fcc,116,83
51351814518,aeg,154,284
51351822452,aff,22,22
51351850547,dag,44,201
51351851832,acc,75,88
51351855731,cfb,109,176
51351885691,agb,123,106
51351886219,fgf,5,140
51351887207,ggb,153,259
51351898518,fgb,228,173
51351903083,bea,42,20
51351908903,eef,30,338
51351914399,bfd,161,80
51351923845,dgf,12,5
51351955260,fda,21,50
51351976208,geg,260,27
51351987992,efa,41,174
51352001298,aed,172,144
51352002380,dff,131,46
51352002435,cga,30,244
51352087306,cbe,190,190
51352107150,dgf,7,5
51352142221,afd,218,128
51352143782,ggg,8,321
51352153090,fed,9,47
51352179958,aad,290,120
51352195206,fbe,219,203
51352222412,fcc,83,75
51352245386,gcg,224,53
51352246855,gba,266,77
51352294408,fdd,27,146
51352295604,geb,126,541
51352324799,cea,62,76
51352368869,acg,289,77
51352380780,gae,174,70
51352383618,ccb,156,43
51352384379,bgg,152,125
51352398333,dag,81,227
51352399719,edb,230,84
51352418942,ecd,51,95
51352438799,def,148,86
51352459682,efg,61,67
51352480171,cab,237,64
51352490474,ade,143,127
51352495458,ada,234,45
51352499745,gde,84,9
51352502151,fdc,288,205
51352514378,gge,158,79
51352515082,fda,187,45
51352519760,dce,178,246
51352520758,ecc,222,179
51352581606,cab,158,76
51352616667,gce,39,195
51352619791,bec,166,35
51352639897,eab,94,106
51352650859,dcb,91,68
51352658145,gea,288,187
51352673847,gcb,285,52
51352674421,dca,228,221
51352688492,cef,174,25
51352713923,bed,221,11
51352718213,cgd,275,216
51352745789,bdc,159,259
51352750284,ced,35,46
51352752664,fea,109,23
51352754011,bgb,90,65
51352754822,ace,10,94
51352780472,bdf,265,150
51352799720,fce,215,40
51352817720,acb,34,45
51352820783,aba,108,142
51352828145,gbb,197,141
51352845498,cea,71,63
51352855241,fcb,171,33
51352873906,bcg,216,46
51352885203,bcc,231,18
51352893842,bge,156,68
51352921017,ggf,227,200
51352922091,aba,263,142
51352926831,ege,99,66
51352928101,gaf,155,5
51352980200,deb,99,80
51352982132,aca,57,280
51352984686,bgc,223,9
51352999975,gcf,217,168
51353009440,ece,90,51
51353031235,abe,97,5
51353036567,dcd,268,29
51353037053,acd,103,132
51353038533,bfd,57,76
51353133963,ecg,170,110
51353139003,dbf,124,86
51353147684,beg,33,177
51353151368,afc,125,283
51353157349,bbf,215,74
51353177787,feb,97,273
51353180341,aeb,133,268
51353192103,faa,179,104
51353196644,cdc,100,40
51353210248,eeb,284,132
51353213922,ffc,279,117
51353220219,bdb,70,68
51353231025,faf,186,258
51353238295,dbb,59,93
51353280551,bce,117,188
51353290548,dfa,36,174
51353296649,dfe,293,50
51353323575,fdb,189,48
51353333010,dac,143,63
51353337375,ffd,140,65
51353358291,efe,112,195
51353377753,fgc,263,95
51353415165,gfb,197,134
51353434576,adc,131,54
51353439377,cee,26,324
51353500851,gcc,114,70
51353512493,dcc,279,129
51353523720,gfc,89,23
51353537298,beb,295,159
51353548896,fac,177,13
51353549491,cec,221,9
51353551596,ecf,5,226
51353552905,acf,13,275
51353562757,aac,36,350
51353564537,fae,89,39
51353564811,gbd,89,54
51353579982,fbe,203,227
51353580770,gab,134,33
51353627073,gad,233,193
51353638381,gga,169,163
51353655189,bfa,260,19
51353662979,aef,2,142
51353708432,dde,141,145
51353741416,dad,71,107
51353748500,eab,40,125
51353752421,dgd,120,21
51353783029,eae,294,101
51353812726,edb,130,71
51353833365,cag,138,40
51353845339,agf,275,49
51353877846,dad,189,107
51353886712,gaa,139,15
51353916803,cba,112,31
51353925937,fef,204,73
51353937066,dae,110,9
51353940311,fcf,160,217
51353962829,aca,8,327
51353966535,adc,185,47
51353968919,ffb,137,184
51353977977,ecg,65,107
51353986325,fae,106,33
51353987392,cdb,269,160
51354016145,bdg,87,80
51354030615,bec,131,28
51354032625,gdd,131,216
51354053732,ccf,219,243
51354090128,bbd,36,275
51354113238,gfe,125,41
51354114159,aba,10,164
51354127741,dca,279,240
51354132785,fcc,200,77
51354173522,cff,83,36
51354182207,eag,7,326
51354212611,bef,281,207
51354240308,fab,212,119
51354247955,ccd,244,115
51354251692,ebd,96,26
51354254361,ggd,258,121
51354289251,fbd,116,132
51354292299,fff,228,436
51354303396,gdc,91,38
51354309566,bfg,135,38
51354309691,dag,104,270
51354313431,gcb,22,61
51354335464,gbe,144,87
51354351760,gde,239,8
51354352605,abg,261,184
51354376178,cfd,295,163
51354401705,cfc,202,190
51354422178,geb,108,611
51354431178,bcg,71,45
51354456721,egc,204,18
51354485247,bbc,272,5
51354519815,abe,181,5
51354536375,eac,171,54
51354554425,bga,219,119
51354554882,bae,127,43
51354555567,dfa,127,153
51354571695,gce,255,193
51354589041,bbf,55,71
51354602234,dfg,145,45
51354604841,bbb,56,93
51354659867,ceb,232,28
51354660365,fcb,228,35
51354687373,dec,43,230
51354701837,ddd,141,437
51354719873,eed,24,290
51354746180,fgc,116,84
51354754555,bde,188,151
51354778798,dge,286,219
51354794555,dgf,172,5
51354799493,gcc,207,73
51354828585,dbd,213,29
51354836793,cbd,133,174
51354845094,cae,84,101
51354856281,cga,260,209
51354873266,aab,34,33
51354930257,fbd,18,122
51354934588,ddc,65,61
51354955259,egg,222,19
51354999391,geg,11,22
51355009176,cef,252,26
51355014869,bge,88,78
51355021535,gdg,87,77
51355050492,dga,278,260
51355071793,bbg,62,150
51355078651,eff,175,115
51355082445,fbe,261,188
51355107615,abc,6,138
51355115815,faa,139,108
51355116230,abf,27,63
51355167897,bgd,95,150
51355168509,dgg,251,62
51355176166,agd,123,184
51355185803,cdf,87,42
51355207254,efd,224,16
51355221603,daf,34,24
51355221963,dde,233,163
51355224706,fgg,295,201
51355229626,gee,133,67
51355247559,egf,14,28
51355247570,dff,77,51
51355249213,acb,299,39
51355254849,dgb,182,93
51355272305,aga,227,213
51355290103,cda,33,227
51355294083,bbd,36,222
51355294756,ggg,213,298
51355295555,cbc,92,270
51355297502,dba,61,70
51355304960,bag,247,150
51355348428,fbd,229,107
51355349863,dfa,240,146
51355372446,aab,181,39
51355373023,abd,92,63
51355380491,ega,271,224
51355380980,dfd,223,122
51355409977,egb,251,359
51355414505,bgf,120,31
51355419185,dfc,35,29
51355448518,aad,232,139
51355485085,gee,205,68
51355499267,ged,91,129
51355517090,fdd,69,119
51355523413,abb,253,355
51355536153,fea,171,27
51355562375,bff,72,244
51355569230,bee,234,143
51355598483,gef,270,16
51355600440,dec,291,225
51355615425,ecd,263,102
51355632022,dad,205,94
51355644302,aga,241,206
51355659555,cec,259,7
51355672465,dee,237,47
51355676984,eeg,114,23
51355678608,eef,249,338
51355691579,gab,166,34
51355696569,gbc,296,9
51355722977,ebc,161,111
51355724800,fcb,121,35
51355727973,gbf,134,104
51355733800,baa,181,176
51355742207,ggd,93,133
51355748913,gfg,111,60
51355762345,cee,202,336
51355773504,ged,242,104
51355787711,dcb,217,79
51355795899,dga,240,239
51355811018,aca,162,287
51355821600,feg,151,198
51355822283,cgc,82,96
51355831126,fag,239,141
51355853636,fgd,32,7
51355886232,efc,102,174
51355920524,efe,238,161
51355940717,dff,259,49
51355958217,bae,261,39
51355960129,dbb,155,96
51355960279,bcf,98,176
51355967270,ebc,249,128
51355981198,bfc,180,82
51355986317,fge,211,13
51355987746,fbc,189,143
51355994625,gef,168,17
51356010119,fdf,34,262
51356019064,gff,196,227
51356032251,baf,9,205
51356058388,ddc,12,54
51356073947,ace,47,101
51356095164,ecc,122,146
51356095825,bbg,127,142
51356114050,cef,49,29
51356124941,fce,35,36
51356139336,bfe,159,31
51356151989,ceb,36,25
51356190779,dcg,46,246
51356198557,ecb,266,347
51356210422,eea,292,205
51356218365,dab,11,47
51356222228,faf,193,283
51356254547,bcd,43,223
51356290578,aee,6,261
51356322486,gdg,132,89
51356334287,eeg,89,25
51356341908,dae,172,7
51356378494,bbc,244,5
51356381962,fde,223,44
51356400207,dee,105,48
51356431129,ddf,111,124
51356437939,efb,43,186
51356447503,fbf,120,150
51356464769,agd,173,172
51356468810,fdb,11,39
51356484039,aba,188,182
51356497425,edb,170,62
51356503094,gcc,87,75
51356525783,cad,157,181
51356527989,cfb,151,147
51356529177,fcd,72,111
51356534612,bbe,97,72
51356544564,cgd,208,179
51356564522,aca,17,232
51356567637,bdd,190,154
51356570889,cac,119,45
51356573084,ffg,52,243
51356575394,ead,190,84
51356631701,def,67,89
51356634609,fgg,229,239
51356660825,gdb,197,162
51356664337,eeb,175,149
51356665260,gfa,75,193
51356676157,afg,195,129
51356682352,fee,38,64
51356698935,edg,175,102
51356703020,bda,202,95
51356713822,cbb,70,187
51356716765,gdg,123,84
51356719634,fbg,60,45
51356734325,bcf,32,156
51356749752,edf,274,9
51356754961,cef,188,28
51356789032,ebg,142,146
51356792739,abe,62,5
51356814290,ede,215,64
51356833429,gdg,262,77
51356851547,cdf,21,35
51356863681,fad,128,122
51356866617,cdg,162,171
51356899332,bfb,235,252
51356918588,eag,12,267
51356929543,gcf,293,168
51356931662,afb,214,41
51356935688,fec,120,187
51356937028,cee,197,362
51356941492,egd,212,70
51356943727,cag,168,36
51356948536,cgc,152,99
51356959484,ceg,161,127
51356960025,bba,111,118
51356983278,cgb,274,185
51357030157,dda,68,27
51357042619,eca,17,202
51357058135,dfg,12,51
51357122523,bad,210,86
51357128142,cce,195,23
51357132501,add,161,71
51357148558,gda,125,56
51357151817,cba,201,25
51357158218,adc,134,48
51357171366,gbd,132,55
51357180124,ffe,274,81
51357190981,bgg,269,143
51357245989,cea,263,57
51357251971,cdd,265,38
51357252226,bcb,24,204
51357274119,efg,86,78
51357274572,dcf,39,363
51357279574,adg,105,342
51357287209,cca,72,116
51357289175,dbe,189,196
51357297468,afd,41,112
51357298006,aag,43,168
51357324593,ccc,125,407
51357328232,edd,77,184
51357362375,dge,172,225
51357366864,ccc,159,476
51357391971,dfa,214,154
51357395045,caf,64,157
51357405408,dba,12,59
51357421092,ebe,209,12
51357424833,bfd,19,70
51357431177,gee,175,70
51357443072,bfg,283,39
51357452450,cde,105,42
51357458280,fbf,298,166
51357473442,cgf,194,200
51357507145,aae,177,28
51357509940,eba,147,218
51357515863,cbg,16,204
51357547482,bgf,6,34
51357555851,dbg,132,175
51357557170,adc,43,49
51357575311,ebd,131,29
51357616735,fac,42,13
51357620748,egc,175,18
51357622180,dbc,227,320
51357640562,faa,109,112
51357654786,gcd,23,234
51357656618,fdg,267,243
51357686071,ebb,237,101
51357692850,eae,56,116
51357721710,afd,88,103
51357728589,ede,125,71
51357746228,afe,10,17
51357750863,bbd,87,248
51357750987,deg,13,319
51357753506,cgc,63,89
51357773172,cac,107,38
51357787614,agc,293,130
51357848706,bde,115,158
51357850238,fee,73,53
51357856791,dea,218,325
51357866220,age,195,164
51357870569,ade,236,139
51357897324,aad,50,118
51357899845,gae,145,77
51357907559,ffd,130,74
51357920234,bcc,289,19
51357921766,ceg,12,144
51357938462,eed,37,232
51357985228,fbb,53,37
51357989294,gfg,295,67
51357990485,ceg,257,128
51358009325,dgc,173,94
51358019058,ggc,48,17
51358030342,gba,214,91
51358035112,bde,285,129
51358040931,bbc,287,5
51358046915,cbf,269,41
51358049772,eda,146,9
51358073936,bba,215,134
51358077948,ece,34,43
51358084848,dff,185,51
51358085887,afd,17,93
51358134899,cgc,204,79
51358137662,fcc,220,65
51358143461,ead,100,84
51358145126,ebg,197,118
51358155469,fdf,200,301
51358172583,afa,138,60
51358175202,eee,158,12
51358231133,dbc,149,355
51358235819,dee,191,53
51358317214,fba,77,360
51358330223,bgd,292,121
51358342359,fdc,214,215
51358350769,ccg,227,161
51358370924,cdg,69,194
51358371251,fga,164,43
51358383814,gaf,296,5
51358395568,ged,291,93
51358449793,agg,99,215
51358516662,bbd,124,230
51358520003,gag,3,150
51358529413,ded,280,86
51358532482,ecc,172,131
51358545435,daa,150,76
51358562494,cgf,117,198
51358569257,gbb,141,166
51358573726,gfd,113,25
51358598793,fcd,104,105
51358656037,cfc,112,188
51358657756,bab,45,84
51358662161,ddg,80,73
51358669607,ecg,81,99
51358677888,bdg,238,90
51358711515,ege,238,54
51358716641,bac,69,212
51358734166,aaf,114,164
51358740968,eae,94,98
51358747800,gdf,86,31
51358754614,gdd,178,224
51358756561,gad,163,204
51358758313,bgd,54,104
51358764339,cfg,132,200
51358801497,gcg,76,45
51358805585,eea,186,190
51358812228,ddg,195,78
51358829362,ffg,123,218
51358832590,gae,223,63
51358864525,bee,140,130
51358897830,adb,202,190
51358899858,fga,244,40
51358904828,bgg,228,135
51358942007,gdb,203,189
51358957552,adf,136,123
51358974317,gae,183,54
51358988278,dab,246,45
51359003628,cfe,36,57
51359004932,ddb,262,39
51359014611,acc,105,92
51359015672,beg,252,185
51359018007,gea,273,177
51359035679,cfa,281,7
51359037202,cce,229,26
51359076521,cab,53,82
51359083412,egg,94,19
51359093901,cgg,119,112
51359093906,fbc,272,120
51359101372,gdg,255,62
51359103789,fca,20,75
51359130485,cgb,206,175
51359143522,cca,144,128
51359156003,fab,41,116
51359161480,bca,190,7
51359201000,gga,151,151
51359228897,cdg,274,155
51359235214,dga,218,205
51359243706,eff,184,98
51359267935,eba,289,257
51359301768,dbd,44,34
51359301972,ffa,46,44
51359320767,ace,251,114
51359320945,beb,249,173
51359330784,edc,41,269
51359347956,egb,231,373
51359352411,dfa,245,124
51359369283,dfe,197,51
51359380935,dba,270,60
51359381212,aec,242,245
51359388215,gec,218,60
51359389555,efe,293,172
51359394301,gca,129,228
51359425328,efa,79,194
51359428631,dee,144,59
51359472304,eff,217,116
51359508686,fgd,35,5
51359516924,ccc,290,385
51359534993,aaa,122,124
51359539394,fac,202,11
51359542292,cae,246,97
51359575899,fdf,142,328
51359610719,gec,246,67
51359613401,bcd,253,191
51359629563,efe,282,187
51359652902,ebg,155,119
51359659666,gbg,4,61
51359666304,dfd,212,129
51359677861,cge,248,75
51359712133,bfa,99,19
51359719297,ddb,20,33
51359721237,ebf,212,98
51359765516,ggf,269,176
51359770018,ecg,210,99
51359771578,adg,206,324
51359792182,cfa,184,6
51359804772,eda,72,8
51359835729,fea,128,28
51359855509,faf,114,229
51359874286,dfe,144,45
51359887369,bad,212,96
51359934582,cae,10,106
51359951043,fae,252,32
51359956712,egg,167,21
51359976419,abe,95,5
51359988782,cdc,67,38
51360005498,gdc,294,41
51360009054,fbf,265,149
51360013945,efg,284,87
51360015691,fgg,237,227
51360018615,egf,255,28
51360077628,dcd,93,32
51360087292,eec,78,195
51360095919,ggf,275,149
51360101803,gcg,125,52
51360115781,dcd,143,27
51360134356,cgd,58,196
51360137019,bbb,239,109
51360175909,gac,212,53
51360192541,dad,284,89
51360211273,dfb,271,30
51360231504,ebe,182,9
51360235936,caa,213,245
51360252808,bda,79,78
51360284111,cbb,255,203
51360300703,ggg,192,303
51360307863,bga,15,111
51360324654,gcg,4,56
51360336037,bbf,50,78
51360338666,aac,70,378
51360360218,eeb,8,151
51360360419,bff,274,256
51360369178,eeb,174,166
51360388548,abc,41,121
51360399488,cgc,21,85
51360399791,beg,264,159
51360404563,baf,117,243
51360409185,cfg,123,231
51360415159,cgf,249,229
51360423636,aea,60,130
51360424193,eba,161,287
51360441403,bea,299,18
51360442882,geg,220,19
51360443643,eca,239,210
51360478761,fcg,235,167
51360480511,bdf,223,153
51360482571,eaf,272,246
51360492474,gfa,66,191
51360496178,ebb,179,90
51360507392,cab,25,78
51360514858,fdc,157,249
